B1N6Cdmean,B1N6Cdsd,B1N6Clmean,TipALxb1skew,RootMxb1mean,B1N6Clsd,TipALxb1sd,GenPwrmean,Alpha,WindSpeed
0.00986108725862061,0.00109140029934645,0.762487014995781,-0.75916541550598,295.681905069291,0.0529322794646298,0.410388619336165,731.444594672334,0.25,6.19
0.00765873748011699,0.00114588488412411,0.288435698033432,-0.957501017799876,242.877277893579,0.0664129475754338,1.58114329439646,5000.04884907822,0.25,16.178
0.00910721646331105,0.00110878932461903,0.173216932834613,-0.810602823226277,161.426732084086,0.0920000170971583,2.40195632127954,4979.89672463243,0.25,19.214
0.0111682915203796,0.00216130209488273,0.847480411888339,-1.29065302271889,766.674502298322,0.0739614664405083,0.757532377441508,1769.40346656828,0.25,8.038
0.00954718768237734,0.00107757741662991,0.673867495262367,-0.876860197055537,41.7564482495465,0.0540527818941924,0.338103544311007,395.463805152657,0.25,5.266
0.00805270017332733,0.00204724512402326,0.410666125226955,-0.993774789923177,352.960391885219,0.0673353186511997,1.58810934695563,5000.04884907822,0.25,15.21
0.00819688609291062,0.00149080640256691,0.291254945545694,-0.707265545259006,254.170576373574,0.097392816693875,1.73210174938068,5000.04884907822,0.25,17.146
0.00899237739760637,0.0013013015679344,0.0933713934683297,0.457385867679371,113.513448072163,0.0751991987124531,2.67636756966143,5000.04884907822,0.25,19.962
0.00853118987058745,0.00127020600908811,0.0532757313926081,-1.06365200886362,59.8439114284722,0.0630962195718434,2.61084030248139,5000.04884907822,0.25,22.558
0.0109218794262499,0.000353928096020942,0.510487578184377,-0.834939379703577,93.4932408405136,0.0301005753237961,0.140601697739805,216.041618518806,0.25,3.814
0.00800099198830449,0.00184980536802678,0.355200220252564,-1.01156316764826,305.737701124349,0.0605181121607652,1.60062588403872,5000.04884907822,0.25,15.606
0.00862899342177863,0.00144538759440011,0.436919923436958,-1.03399131805244,384.922874198315,0.0533130810363453,1.64746611600344,4996.14455685704,0.25,15.078
0.0104885367323139,0.00107618932989625,0.823269373664393,-1.47679247482768,629.420155377821,0.048635516373383,0.990571912144677,2275.53254076329,0.25,8.786
0.00748904053651292,0.00244790039507829,0.407355635560479,-0.991534916230675,340.516693791412,0.080152491228434,1.5589603044219,4999.31901846282,0.25,15.122
0.00729765338779938,0.000454656195589186,0.298914296754829,-0.980046646040575,251.972438121396,0.0579912595585934,1.58286228877624,5000.04884907822,0.25,15.914
0.0115346300051207,0.00240553578585376,0.857284106385497,-1.26543357345439,823.132305057395,0.0761863034528007,0.774497136110793,1924.94134446821,0.25,8.39
0.00961145117371784,0.00114802068319124,0.662177050407968,-0.502764907905713,67.5375928794882,0.0637623902142219,0.25611050096235,369.670703001355,0.25,5.09
0.0118972413854691,0.00332022550595988,0.896980025993128,-1.63914455002748,1238.38960209525,0.064763028083971,1.68340981192285,4921.281732868,0.25,11.954
0.00833850822753508,0.00099682016987305,0.399756029492826,-1.08227676173035,351.132440339948,0.0489643890790137,1.63737601671769,4993.86311610374,0.25,14.374
0.00989037336970637,0.00121907138330413,0.602067180191783,-1.3162548711504,709.861444373202,0.0502641539846169,1.64565187431535,5000.04884907822,0.25,13.494
